type,symbol,exchangeId,localSymbol,description,conid,underConid,isin,cusip,currency,country,isPrimeExchId,isNewPdt,assocEntityId,fcConid
STK,MRC,ASXCEN,MRC,MINERAL COMMODITIES LTD,14064568,,AU000000MRC8,Q61509206,AUD,AU,,F,e1442547,1
# STK,MRCN,ASXCEN,MRCN,MINERAL COMMODITIE-NEW SHARE,606661818,,AU0000244451,,AUD,AU,,F,e1442547,1
# STK,MRCNA,ASXCEN,MRCNA,MINERAL COMMODITIES-NEW SHR,507261051,,AU0000161796,,AUD,AU,,F,e1442547,1
STK,MRD,ASX,MRD,MOUNT RIDLEY MINES LTD,176121726,,AU000000MRD6,Q64359104,AUD,AU,T,F,e1438700,1
STK,MRE,ASXCEN,MRE,METRICS REAL EST MULT-STRATG,734413920,,AU0000352791,Q6061G109,AUD,AU,,F,e5764247,1
STK,MRQ,CHIXAU,MRQ,MRG METALS LTD,89333494,,AU000000MRQ8,Q6410P107,AUD,AU,,F,e1628490,1
STK,MRR,ASX,MRR,MINREX RESOURCES LTD,97336477,,AU000000MRR6,Q61688109,AUD,AU,T,F,e1638015,1
STK,MRZ,ASXCEN,MRZ,MONT ROYAL RESOURCES LTD,364845424,,AU0000041758,Q63557104,AUD,AU,,F,e3316625,1
STK,MSB,ASXCEN,MSB,MESOBLAST LTD,44203004,,AU000000MSB8,Q6005U107,AUD,AU,,F,e1439069,1
STK,MSG,ASX,MSG,MCS SERVICES LTD,216865052,,AU000000MSG7,Q5907M106,AUD,AU,T,F,e1641499,1
STK,MSI,ASX,MSI,MULTISTACK INTERNATIONAL LIMITED,14064654,,AU000000MSI3,Q6469E102,AUD,AU,T,F,e1442553,1
STK,MSV,ASXCEN,MSV,MITCHELL SERVICES LTD,140147934,,AU000000MSV6,Q6250E105,AUD,AU,,F,e1631746,1
STK,MTB,CHIXAU,MTB,MOUNT BURGESS MINING NL,747741992,,AU000000MTB6,Q64001102,AUD,AU,,F,e1442555,1
STK,MTC,ASXCEN,MTC,METALSTECH LTD,267757525,,AU000000MTC4,Q6040T107,AUD,AU,,F,e3245407,1
STK,MTH,ASXCEN,MTH,MITHRIL SILVER AND GOLD LTD,700500952,,AU000000MTH3,Q6253U106,AUD,AU,,F,e1438999,1
STK,MTL,ASXCEN,MTL,MANTLE MINERALS LTD,601605432,,AU0000256976,Q1979K128,AUD,AU,,F,e1442550,1
STK,MTM,CHIXAU,MTM,METALLIUM LTD,502207067,,AU0000155228,Q6465F103,AUD,AU,,F,e4395443,1
STK,MTO,CHIXAU,MTO,MOTORCYCLE HOLDINGS LTD,231660720,,AU000000MTO9,Q6508Q108,AUD,AU,,F,e3100513,1
STK,MTS,ASXCEN,MTS,METCASH LTD,33933003,,AU000000MTS0,Q6014C106,AUD,AU,,F,e1442557,1
STK,MVF,ASX,MVF,MONASH IVF GROUP LTD,158131198,,AU000000MVF3,Q6328D105,AUD,AU,T,F,e2360618,1
STK,MVL,ASX,MVL,MARVEL GOLD LTD,442082376,,AU0000102154,Q5802M102,AUD,AU,T,F,e3147742,1
STK,MVP,ASX,MVP,MEDICAL DEVELOPMENTS INTERNA,44202941,,AU000000MVP2,Q5922T102,AUD,AU,T,F,e1439054,1
STK,MVTHA,ASX,MVTHA,MERCANTILE INVEST - BOND 8% 10-07-21 SEMI SUB,258291662,,AU0000MVTHA7,,AUD,AU,T,F,e3240087,1
STK,MX1,CHIXAU,MX1,MICRO-X LTD,216194272,,AU000000MX15,Q60789106,AUD,AU,,F,e3010010,1
STK,MXI,CHIXAU,MXI,MAXIPARTS LTD,14064455,,AU000000MXI3,Q58497100,AUD,AU,,F,e1442560,1
STK,MXO,ASXCEN,MXO,MOTIO LTD,454826455,,AU0000116402,Q6374P101,AUD,AU,,F,e1626852,1
STK,MXT,ASX,MXT,METRICS MASTER INCOME TRUST,291806855,,AU000000MXT0,Q5906J104,AUD,AU,T,F,e3266877,1
# STK,MXUPA,ASXCEN,MXUPA,MULTIPLEX SITES TR,60877862,,AU0000MXUPA4,Q64714100,AUD,AU,,F,e1457600,1
STK,MYE,ASX,MYE,MASTERMYNE GROUP LTD,75044917,,AU000000MYE0,Q5813P102,AUD,AU,T,F,e1602566,1
STK,MYG,CHIXAU,MYG,MAYFIELD GROUP HOLDINGS LTD,456674947,,AU0000119331,Q5848S105,AUD,AU,,F,e1435618,1
STK,MYR,ASX,MYR,MYER HOLDINGS LTD,70000954,,AU000000MYR2,Q64865100,AUD,AU,T,F,e1588060,1
STK,MYS,ASX,MYS,MYSTATE LTD,67867844,,AU000000MYS0,Q64892104,AUD,AU,T,F,e1579770,1
STK,MYX,ASXCEN,MYX,MAYNE PHARMA GROUP LTD,81014409,,AU000000MYX0,Q5857C215,AUD,AU,,F,e1441868,1
STK,N1H,CHIXAU,N1H,N1 HOLDINGS LTD,225639700,,AU000000N1H7,Q6783F108,AUD,AU,,F,e3067685,1
STK,NAB,ASXCEN,NAB,NATIONAL AUSTRALIA BANK LTD,4036823,,AU000000NAB4,Q65336119,AUD,AU,,F,e1400704,1
STK,NABPF,ASXCEN,NABPF,NATIONAL AUS BK NOTES 19.06.28,358363980,,AU0000039042,,AUD,AU,,F,e1400704,1
STK,NABPH,CHIXAU,NABPH,NATIONAL AUSTRALIA BANK,461318695,,AU0000124042,,AUD,AU,,F,e1400704,1
STK,NABPI,ASXCEN,NABPI,NATIONAL AUST. BANK CAP NOTE 3-BBSW+3.15% PERP NON-CUM RED T,578550290,,AU0000226961,,AUD,AU,,F,e1400704,1
STK,NABPJ,ASXCEN,NABPJ,NATIONAL AUSTRALIA BANK LTD,659910715,,AU0000293813,,AUD,AU,,F,e1400704,1
STK,NABPK,ASX,NABPK,NATIONAL AUSTRALIA BANK LTD,709038615,,AU0000333403,,AUD,AU,T,F,e1400704,1
STK,NAC,CHIXAU,NAC,NAOS EX-50 OPPORTUNITIES CO,173417244,,AU000000NAC2,Q6499P101,AUD,AU,,F,e2677565,1
STK,NAE,CHIXAU,NAE,NEW AGE EXPLORATION LTD,44202515,,AU000000NAE8,Q6648H109,AUD,AU,,F,e1438964,1
STK,NAG,ASX,NAG,NAGAMBIE RESOURCES LTD,56304063,,AU000000NAG3,Q6519A100,AUD,AU,T,F,e1439078,1
STK,NAN,ASX,NAN,NANOSONICS LTD,44480759,,AU000000NAN9,Q6499K102,AUD,AU,T,F,e1439733,1
STK,NC1,ASX,NC1,NICO RESOURCES LTD,538613762,,AU0000189284,Q6765Z106,AUD,AU,T,F,e4639296,1
STK,NC6,ASX,NC6,NANOLLOSE LTD,292724243,,AU000000NC68,Q6518Q106,AUD,AU,T,F,e3268196,1
STK,NCC,ASXCEN,NCC,NAOS EMERGING OPPORTUNITIES,123303478,,AU000000NCC8,Q6499N106,AUD,AU,,F,e1665916,1
STK,NCK,ASX,NCK,NICK SCALI LTD,44202521,,AU000000NCK1,Q6765Y109,AUD,AU,T,F,e1403198,1
STK,NCR,ASXCEN,NCR,NUCOAL RESOURCES LTD,72135195,,AU000000NCR6,Q7006A108,AUD,AU,,F,e1442743,1
# STK,NCZN,ASX,NCZN,NEW CENTURY RESOURCES-NEW,529448383,,AU0000184145,,AUD,AU,T,F,e1619012,1
STK,NDO,ASX,NDO,NIDO EDUCATION LTD,659498576,,AU0000297046,Q6809C105,AUD,AU,T,F,e5378757,1
STK,NEC,CHIXAU,NEC,NINE ENTERTAINMENT CO HOLDIN,139667627,,AU000000NEC4,Q6813N105,AUD,AU,,F,e1685230,1
STK,NEM,ASX,NEM,NEWMONT CORP-CDI,662507225,,AU0000297962,U65163187,AUD,AU,T,F,e1442568,1
STK,NES,CHIXAU,NES,NELSON RESOURCES LTD,298710313,,AU000000NES0,Q6S17R100,AUD,AU,,F,e1452399,1
# STK,NET,ASX,NET,NETLINKZ LTD,251990812,,AU000000NET8,Q6S25M101,AUD,AU,T,F,e1621158,1
STK,NEU,ASX,NEU,NEUREN PHARMACEUTICALS LTD,44202729,,NZNEUE0001S8,Q6634F109,AUD,AU,T,F,e1403348,1
STK,NFL,ASX,NFL,NORFOLK METALS LTD,551795935,,AU0000207466,Q67919102,AUD,AU,T,F,e4715400,1
STK,NFM,ASX,NFM,NEW FRONTIER MINERALS LTD,746110568,,AU0000368748,Q2144J152,AUD,AU,T,F,e1619480,1
STK,NFNG,CHIXAU,NFNG,NUFARM FINANCE NZ LTD-NSS,108164701,,NZFCND0004S9,Q7006H103,AUD,AU,,F,e1653081,1
STK,NGE,ASX,NGE,NGE CAPITAL LTD,47938341,,AU000000NGE5,Q6751C103,AUD,AU,T,F,e1447681,1
STK,NGI,ASX,NGI,NAVIGATOR GLOBAL INVESTMENTS,295590512,,AU000000NGI6,Q6S02S105,AUD,AU,T,F,e1438891,1
STK,NGS,CHIXAU,NGS,NUTRITIONAL GROWTH SOLUTIONS,474489335,,IL0011681116,M75176103,AUD,AU,,F,e4059872,1
STK,NGX,CHIXAU,NGX,NGX LTD,626086271,,AU0000273088,Q6751H102,AUD,AU,,F,e5175981,1
STK,NGY,ASX,NGY,NUENERGY GAS LTD,45083778,,AU000000NGY3,Q7006U146,AUD,AU,T,F,e1440941,1
# STK,NGYN,ASX,NGYN,NUENERGY GAS LTD-NEW SHARES,833505214,,AU0000431025,Q7006U229,AUD,AU,T,F,e1440941,1
STK,NH3,ASX,NH3,NH3 CLEAN ENERGY LTD,746700266,,AU0000369753,Q4R62S124,AUD,AU,T,F,e1453577,1
STK,NHC,ASXCEN,NHC,NEW HOPE CORP LTD,44202743,,AU000000NHC7,Q66635105,AUD,AU,,F,e1402039,1
STK,NHE,ASX,NHE,NOBLE HELIUM LTD,555122860,,AU0000210940,Q68277104,AUD,AU,T,F,e4738370,1
STK,NHF,CHIXAU,NHF,NIB HOLDINGS LTD,47067580,,AU000000NHF0,Q67889107,AUD,AU,,F,e1445924,1
STK,NIC,ASX,NIC,NICKEL INDUSTRIES LTD,330017264,,AU0000018236,Q67949109,AUD,AU,T,F,e3289936,1
STK,NIM,ASX,NIM,NIMY RESOURCES LTD,527725315,,AU0000182263,Q6813P100,AUD,AU,T,F,e4563209,1
STK,NME,CHIXAU,NME,NEX METALS EXPLORATION LTD,47571173,,AU000000NME3,Q6750W100,AUD,AU,,F,e1446979,1
STK,NMG,ASX,NMG,NEW MURCHISON GOLD LTD,743516430,,AU0000365348,Q71511184,AUD,AU,T,F,e1442765,1
STK,NMR,ASX,NMR,NATIVE MINERAL RESOURCES HOL,455397240,,AU0000108219,Q6614C100,AUD,AU,T,F,e4080732,1
# STK,NMRNB,ASX,NMRNB,NATIVE MINERAL RESOUR-NEW,528807951,,AU0000184335,,AUD,AU,T,F,e4080732,1
STK,NMT,CHIXAU,NMT,NEOMETALS LTD,177358520,,AU000000NMT1,Q6629X107,AUD,AU,,F,e1439123,1
STK,NNG,ASX,NNG,NEXION GROUP LTD,471756171,,AU0000126468,Q6751P104,AUD,AU,T,F,e4207219,1
STK,NNL,ASX,NNL,NORDIC RESOURCES LTD,565109782,,AU0000221244,Q68543109,AUD,AU,T,F,e4803630,1
STK,NOL,ASX,NOL,NOBLEOAK LIFE LTD,504210107,,AU0000161580,Q68276106,AUD,AU,T,F,e4406354,1
STK,NOR,ASX,NOR,NORWOOD SYSTEMS LTD,196873426,,AU000000NOR1,Q63501136,AUD,AU,T,F,e1422976,1
# STK,NORN,ASX,NORN,NORWOOD SYSTEMS LTD-NEW,567642606,,AU0000221301,,AUD,AU,T,F,e1422976,1
STK,NOU,ASX,NOU,NOUMI LTD,529677369,,AU0000192346,Q6075X171,AUD,AU,T,F,e1435272,1
STK,NOV,CHIXAU,NOV,NOVATTI GROUP LTD,219021741,,AU000000NOV3,Q6916Z104,AUD,AU,,F,e3022997,1
STK,NOX,ASX,NOX,NOXOPHARM LTD,243360619,,AU000000NOX9,Q69947101,AUD,AU,T,F,e3204004,1
STK,NPM,ASX,NPM,NEWPEAK METALS LTD,444365405,,AU0000104374,Q66894108,AUD,AU,T,F,e1625488,1
STK,NRX,ASX,NRX,NORONEX LTD,454826427,,AU0000116469,Q68794108,AUD,AU,T,F,e3271000,1
STK,NRZ,ASX,NRZ,NEURIZER LTD,553465661,,AU0000214967,Q55162145,AUD,AU,T,F,e1439053,1
STK,NSB,ASXCEN,NSB,NEUROSCIENTIFIC BIOPHARMACEU,327638927,,AU0000012973,Q6644N100,AUD,AU,,F,e3288423,1
STK,NSC,CHIXAU,NSC,NAOS SMALL CAP OPPORTUNITIES,298212816,,AU000000NSC4,Q6499Q109,AUD,AU,,F,e1443073,1
STK,NSM,CHIXAU,NSM,NORTH STAWELL MINERALS LTD,446606265,,AU0000099715,Q6990V102,AUD,AU,,F,e4007477,1
STK,NSR,ASX,NSR,NATIONAL STORAGE REIT,140192572,,AU000000NSR2,Q6605D109,AUD,AU,T,F,e1686140,1
STK,NST,ASX,NST,NORTHERN STAR RESOURCES LTD,44202785,,AU000000NST8,Q6951U101,AUD,AU,T,F,e1439021,1
STK,NTD,ASXCEN,NTD,NTAW HOLDINGS LTD,299520107,,AU000000NTD0,Q6608R105,AUD,AU,,F,e3274840,1
STK,NTI,ASXCEN,NTI,NEUROTECH INTERNATIONAL LTD,254345552,,AU000000NTI9,Q6644M102,AUD,AU,,F,e3235702,1
STK,NTM,ASXCEN,NTM,NT MINERALS LTD,568702518,,AU0000228215,Q8051N177,AUD,AU,,F,e1443725,1
STK,NTU,ASXCEN,NTU,NORTHERN MINERALS LTD,44202524,,AU000000NTU4,Q6862N105,AUD,AU,,F,e1438966,1
STK,NUC,CHIXAU,NUC,NUCHEV LTD,394946539,,AU0000067001,Q6S83Q101,AUD,AU,,F,e3599491,1
STK,NUF,CHIXAU,NUF,NUFARM LTD,8112725,,AU000000NUF3,Q7007B105,AUD,AU,,F,e1442577,1
STK,NUZ,ASXCEN,NUZ,NEURIZON THERAPEUTICS LTD,735252081,,AU0000357261,Q9030K334,AUD,AU,,F,e1439175,1
STK,NVA,CHIXAU,NVA,NOVA MINERALS LTD,299520076,,AU000000NVA2,Q69170134,AUD,AU,,F,e1442657,1
STK,NVO,ASX,NVO,NOVO RESOURCES CORP-CDI,652806358,,AU0000291643,,AUD,AU,T,F,e2597701,1
STK,NVQ,ASX,NVQ,NOVIQTECH LTD,658652392,,AU0000299174,Q9272B141,AUD,AU,T,F,e3297471,1
STK,NVU,ASX,NVU,NANOVEU LTD,343911125,,AU0000024796,Q6499R107,AUD,AU,T,F,e3296379,1
# STK,NVUN,ASXCEN,NVUN,NANOVEU LTD-NEW,519141912,,AU0000173015,,AUD,AU,,F,e3296379,1
STK,NVX,ASX,NVX,NOVONIX LTD,282281353,,AU000000NVX4,Q6880B109,AUD,AU,T,F,e2986182,1
# STK,NWENA,ASX,NWENA,NORWEST ENERGY NL-EX OPTION,542599902,,AU0000202699,,AUD,AU,T,F,e1442578,1
STK,NWF,CHIXAU,NWF,NEWFIELD RESOURCES LTD,108564990,,AU000000NWF9,Q6622M108,AUD,AU,,F,e1653486,1
# STK,NWFN,ASX,NWFN,NEWFIELD RESOURCE-NEW SHARES,669083126,,AU0000301616,Q6622M165,AUD,AU,T,F,e1653486,1
STK,NWH,ASXCEN,NWH,NRW HOLDINGS LTD,46065659,,AU000000NWH5,Q6951V109,AUD,AU,,F,e1444213,1
STK,NWL,ASXCEN,NWL,NETWEALTH GROUP LTD,296553987,,AU000000NWL7,Q6625S102,AUD,AU,,F,e3271461,1
STK,NWM,ASXCEN,NWM,NORWEST MINERALS LTD,343670475,,AU0000025280,Q6992H101,AUD,AU,,F,e3296299,1
STK,NWS,ASX,NWS,NEWS CORP - CLASS B- CDI,133865600,,AU000000NWS2,U9598Q116,AUD,AU,T,F,e1672643,1
STK,NWSLV,CHIXAU,NWSLV,NEWS CORP - CLASS A- CDI,130760506,,AU0000NWSLV3,U9598Q108,AUD,AU,,F,e1672643,1
STK,NXD,CHIXAU,NXD,NEXTED GROUP LTD,602240058,,AU0000258865,Q4R02K181,AUD,AU,,F,e1579247,1
STK,NXG,ASXCEN,NXG,NEXGEN ENERGY LTD-CDI,500243988,,AU0000159329,,AUD,AU,,F,e1658370,1
STK,NXL,ASXCEN,NXL,NUIX LTD,458847482,,AU0000119307,Q7012J101,AUD,AU,,F,e4107404,1
STK,NXM,ASXCEN,NXM,NEXUS MINERALS LTD,117868638,,AU000000NXM3,Q6784C112,AUD,AU,,F,e1438890,1
STK,NXN,CHIXAU,NXN,NEXSEN LTD,822056232,,AU0000418782,Q67518102,AUD,AU,,F,e6107854,1
STK,NXS,ASX,NXS,NEXT SCIENCE LTD,361177752,,AU0000041329,Q67516106,AUD,AU,T,F,e3303948,1
STK,NXT,CHIXAU,NXT,NEXTDC LTD,81768269,,AU000000NXT8,Q6750Y106,AUD,AU,,F,e1619309,1
STK,NYM,ASX,NYM,NARRYER METALS LTD,556027882,,AU0000212961,Q65009104,AUD,AU,T,F,e4745538,1
STK,NYR,ASXCEN,NYR,NYRADA INC-CDI,399618767,,AU0000070195,,AUD,AU,,F,e3653929,1
STK,NZK,ASX,NZK,NEW ZEALAND KING SALMON INVE,252236433,,NZNZKE0003S0,Q6758A118,AUD,AU,T,F,e3233452,1
STK,NZM,ASX,NZM,NZME LIMITED,238135603,,NZNZME0001S0,Q70322104,AUD,AU,T,F,e3160287,1
# STK,NZS,ASX,NZS,NEW ZEALAND COASTAL SEAFOODS,376495148,,AU0000054074,Q6733M138,AUD,AU,T,F,e1441880,1
STK,OAK,ASX,OAK,OAKRIDGE INTERNATIONAL LTD,483455418,,AU0000146961,Q70469103,AUD,AU,T,F,e1441881,1
STK,OB1,ASX,OB1,ORBMINCO LTD,747046798,,AU0000371049,Q9842S202,AUD,AU,T,F,e1438995,1
STK,OBL,ASXCEN,OBL,OMNI BRIDGEWAY LTD,415851666,,AU0000082489,Q7128A101,AUD,AU,,F,e1442458,1
STK,OBLHA,ASXCEN,OBLHA,OMNI BRIDGE NOTES 22.12.22,416180795,,AU0000082521,Q14723AA0,AUD,AU,,F,e3768934,1
STK,OBM,ASXCEN,OBM,ORA BANDA MINING LTD,372597050,,AU0000050130,Q71512109,AUD,AU,,F,e1438992,1
STK,OCA,ASXCEN,OCA,OCEANIA HEALTHCARE LTD,275204452,,NZOCAE0002S0,Q7056S108,AUD,AU,,F,e3252067,1
STK,OCC,ASX,OCC,ORTHOCELL LTD,163441734,,AU000000OCC6,Q71504106,AUD,AU,T,F,e2606853,1
STK,OCL,CHIXAU,OCL,OBJECTIVE CORPORATION LIMITED,14064821,,AU000000OCL7,Q7055E100,AUD,AU,,F,e1442582,1
STK,OCN,ASXCEN,OCN,OCEANA LITHIUM LTD,570595772,,AU0000217648,Q7056G104,AUD,AU,,F,e4840152,1
STK,OCT,ASXCEN,OCT,OCTAVA MINERALS LTD,585299864,,AU0000229049,Q7036T101,AUD,AU,,F,e4932122,1
STK,OD6,ASXCEN,OD6,OD6 METALS LTD,569176555,,AU0000222143,Q3728K102,AUD,AU,,F,e4828956,1
STK,ODA,ASXCEN,ODA,ORCODA LTD,330864184,,AU0000022261,Q7158F103,AUD,AU,,F,e1442712,1
STK,ODE,CHIXAU,ODE,ODESSA MINERALS LTD,538071143,,AU0000203796,Q3728J121,AUD,AU,,F,e1442507,1
STK,ODY,CHIXAU,ODY,ODYSSEY GOLD LTD,44202548,,AU000000ODY8,Q70377173,AUD,AU,,F,e1438972,1
STK,OEC,ASXCEN,OEC,ORBITAL CORP LTD,8687541,,AU000000OEC2,Q7151P116,AUD,AU,,F,e1442584,1
STK,OEL,CHIXAU,OEL,OTTO ENERGY LTD,44202555,,AU000000OEL3,Q7156C102,AUD,AU,,F,e1438973,1
STK,OEQ,CHIXAU,OEQ,ORION EQUITIES LTD,37197747,,AU000000OEQ2,Q71611109,AUD,AU,,F,e1418530,1
STK,OFX,ASX,OFX,OFX GROUP LTD,136145847,,AU000000OFX5,Q7074N107,AUD,AU,T,F,e1682762,1
STK,OIL,ASX,OIL,OPTISCAN IMAGING LIMITED,14064879,,AU000000OIL4,Q7150K100,AUD,AU,T,F,e1442586,1
STK,OKJ,CHIXAU,OKJ,OAKAJEE CORP,51763232,,AU000000OKJ4,Q6995L109,AUD,AU,,F,e1451353,1
STK,OLH,ASXCEN,OLH,OLDFIELDS HOLDINGS LIMITED,14064840,,AU000000OLH6,Q7100T102,AUD,AU,,F,e1442589,1
STK,OLI,CHIXAU,OLI,OLIVER'S REAL FOOD LTD,280255272,,AU000000OLI4,Q71033106,AUD,AU,,F,e3257441,1
STK,OLL,ASXCEN,OLL,OPENLEARNING LTD,395267341,,AU0000065401,Q7108G102,AUD,AU,,F,e3605495,1
# STK,OLLNA,ASX,OLLNA,OPENLEARNING LTD-NEW SHARES,540477006,,AU0000196016,,AUD,AU,T,F,e3605495,1
STK,OLY,ASX,OLY,OLYMPIO METALS LTD,561200310,,AU0000221632,Q2989L148,AUD,AU,T,F,e3265049,1
STK,OM1,CHIXAU,OM1,OMNIA METALS GROUP LTD,547600646,,AU0000206732,Q7128B109,AUD,AU,,F,e4692288,1
STK,OMA,CHIXAU,OMA,OMEGA OIL & GAS LTD,593154332,,AU0000237729,Q71210167,AUD,AU,,F,e4975505,1
STK,OMG,CHIXAU,OMG,OMG GROUP LTD,787272363,,AU0000397242,Q3922J190,AUD,AU,,F,e3975904,1
STK,OMH,ASX,OMH,OM HOLDINGS LTD,14064854,,BMG6748X1048,G6748X104,AUD,AU,T,F,e1442590,1
STK,OML,CHIXAU,OML,OOH!MEDIA LTD,177117483,,AU000000OML6,Q7108D109,AUD,AU,,F,e2710648,1
STK,OMX,ASX,OMX,ORANGE MINERALS NL,531183413,,AU0000184293,Q71516100,AUD,AU,T,F,e4585722,1
STK,ONE,ASX,ONE,ONEVIEW HEALTHCARE PLC-CDI,225576059,,AU000000ONE9,G6R680117,AUD,AU,T,F,e3066518,1
# STK,OOKNA,ASX,OOKNA,OOKAMI LTD-NEW SHARES,566953387,,AU0000219677,Q7108K129,AUD,AU,T,F,e1442105,1
STK,OPH,CHIXAU,OPH,OPHIR HIGH CONVICTION FD-LIT,525520660,,AU60OPH00027,Q7140H118,AUD,AU,,F,e3297840,1
STK,OPN,ASX,OPN,OPENN NEGOTIATION LTD,503643378,,AU0000153082,Q7108L150,AUD,AU,T,F,e4403236,1
# STK,OPNN,ASX,OPNN,OPENN NEGOTIATION-NEW SHARES,643947942,,AU0000285306,,AUD,AU,T,F,e4403236,1
STK,OPT,CHIXAU,OPT,OPTHEA LTD,215179600,,AU000000OPT2,Q7150T101,AUD,AU,,F,e1442255,1
STK,ORA,ASXCEN,ORA,ORORA LTD,139463981,,AU000000ORA8,Q7142U117,AUD,AU,,F,e1685079,1
STK,ORD,ASXCEN,ORD,ORDELL MINERALS LTD,716327820,,AU0000338121,Q7158G101,AUD,AU,,F,e5677497,1
STK,ORE,ASXCEN,ORE,OREZONE GOLD CORP,804970175,,AU0000405797,000040576,AUD,AU,,F,e1456083,1
STK,ORG,ASX,ORG,ORIGIN ENERGY LTD,7202087,,AU000000ORG5,Q71610101,AUD,AU,T,F,e1442593,1
STK,ORI,ASX,ORI,ORICA LTD,4109681,,AU000000ORI1,Q7160T109,AUD,AU,T,F,e1442594,1
STK,ORN,CHIXAU,ORN,ORION MINERALS LTD,61170852,,AU000000ORN1,Q7161W176,AUD,AU,,F,e1438841,1
STK,ORP,ASXCEN,ORP,ORPHEUS URANIUM LTD,686128887,,AU0000322448,Q05060282,AUD,AU,,F,e1438620,1
STK,OSL,ASXCEN,OSL,ONCOSIL MEDICAL LTD,128638900,,AU000000OSL3,Q7133Q109,AUD,AU,,F,e1439005,1
STK,OSM,ASX,OSM,OSMOND RESOURCES LTD,557676774,,AU0000210734,Q71631107,AUD,AU,T,F,e4755416,1
STK,OSX,ASXCEN,OSX,OSTEOPORE LTD,384048315,,AU0000053324,Q71630109,AUD,AU,,F,e3499324,1
# STK,OVNNA,ASXCEN,OVNNA,OVENTUS MEDICAL LTD-NEW SHR,498670829,,AU0000150591,,AUD,AU,,F,e3182335,1
STK,OVT,ASX,OVT,OVANTI LTD,682635180,,AU0000320459,Q496BK113,AUD,AU,T,F,e1442591,1
STK,OZM,CHIXAU,OZM,OZAURUM RESOURCES LTD,469878939,,AU0000128357,Q7186E102,AUD,AU,,F,e4192237,1
STK,OZZ,ASX,OZZ,OZZ RESOURCES LTD,500567071,,AU0000152373,Q71615100,AUD,AU,T,F,e4380175,1
# STK,OZZN,ASXCEN,OZZN,OZZ RESOURCES LTD-NEW SHARES,609770906,,AU0000262578,,AUD,AU,,F,e4380175,1
STK,PAB,ASX,PAB,PATRYS LTD,45145556,,AU000000PAB9,Q7322A105,AUD,AU,T,F,e1442865,1
# STK,PABN,ASX,PABN,PATRYS LTD-NEW SHARES,531282887,,AU0000184921,,AUD,AU,T,F,e1442865,1
STK,PAC,ASXCEN,PAC,PACIFIC CURRENT GROUP LTD,210639871,,AU000000PAC7,Q7209G100,AUD,AU,,F,e1442776,1
STK,PAI,ASXCEN,PAI,PLATINUM ASIA INVESTMENTS LT,206867080,,AU000000PAI4,Q7663V106,AUD,AU,,F,e2929217,1
# STK,PAKNB,ASXCEN,PAKNB,PACIFIC AMERICAN -NEW SHARES,425835485,,AU0000085581,Q7198B104,AUD,AU,,F,e1447538,1
STK,PAM,ASX,PAM,PAN ASIA METALS LTD,449034347,,AU0000096430,,AUD,AU,T,F,e4029575,1
STK,PAR,ASX,PAR,PARADIGM BIOPHARMACEUTICALS,203422245,,AU000000PAR5,Q7269W102,AUD,AU,T,F,e2915180,1
STK,PAT,ASXCEN,PAT,PATRIOT RESOURCES LTD,601748936,,AU0000248726,Q7322D109,AUD,AU,,F,e5029331,1
STK,PBH,ASX,PBH,POINTSBET HOLDINGS LTD,370753722,,AU0000047797,Q7262X107,AUD,AU,T,F,e3361591,1
# STK,PBHN,ASXCEN,PBHN,POINTSBET HOLDINGS LTD-NEW,512020428,,AU0000167009,,AUD,AU,,F,e3361591,1
STK,PBL,ASX,PBL,PARABELLUM RESOURCES LTD,529124590,,AU0000181109,Q7269Y108,AUD,AU,T,F,e4572243,1
STK,PC2,ASX,PC2,PC GOLD LTD,824106701,,AU0000413726,Q7S56N109,AUD,AU,T,F,e6114327,1
STK,PCG,ASX,PCG,PENGANA CAPITAL GROUP LTD,278373414,,AU000000PCG4,Q4786T100,AUD,AU,T,F,e1442417,1
STK,PCI,CHIXAU,PCI,PERPETUAL CREDIT INCOME TRUS,365914063,,AU0000041261,Q744AV105,AUD,AU,,F,e3320083,1
# STK,PCIN,CHIXAU,PCIN,PERPETUAL CREDIT-NEW SHARES,835390618,,AU0000431777,,AUD,AU,,F,e3320083,1
# STK,PCK,ASX,PCKDB,PAINCHEK LTD,826409411,,AU0000429177,,AUD,AU,T,F,e1651519,1
STK,PCL,ASX,PCL,PANCONTINENTAL ENERGY NL,14064981,,AU000000PCL4,Q7415P100,AUD,AU,T,F,e1442608,1
STK,PCX,ASXCEN,PCX,PENGANA GLO PRIVATE CREDIT T,711080046,,AU0000331795,Q7377X109,AUD,AU,,F,e5649320,1
STK,PDI,ASX,PDI,PREDICTIVE DISCOVERY LTD,81506170,,AU000000PDI8,Q77174136,AUD,AU,T,F,e1618425,1
STK,PDN,ASX,PDN,PALADIN ENERGY LTD,14064964,,AU000000PDN8,Q7264T252,AUD,AU,T,F,e1447094,1
# STK,PDZN,ASXCEN,PDZN,PRAIRIE MINING LTD-NEW SHARE,531282893,,AU0000185670,,AUD,AU,,F,e1418546,1
STK,PE1,CHIXAU,PE1,PENGANA PRIVATE EQUITY TRUST,363362647,,AU0000039521,Q738J8109,AUD,AU,,F,e3312425,1
STK,PEB,CHIXAU,PEB,PACIFIC EDGE LTD,516559157,,NZPEBE0002S1,Q7210S127,AUD,AU,,F,e4488731,1
